1 1000 198 19.8
2 998 193 19.339
3 986 186 18.864
4 963 187 19.418
5 956 190 19.874
6 954 206 21.593
7 954 208 21.803
8 928 196 21.121
9 922 184 19.957
10 903 180 19.934
11 908 184 20.264
12 900 185 20.556
13 880 174 19.773
14 867 168 19.377
15 861 161 18.699
16 873 166 19.015
17 853 166 19.461
18 866 162 18.707
19 846 138 16.312
20 860 130 15.116
21 823 123 14.945
22 805 116 14.41
23 783 113 14.432
24 813 114 14.022
25 787 103 13.088
26 793 102 12.863
27 772 96 12.435
28 789 96 12.167
29 770 103 13.377
30 770 107 13.896
31 763 95 12.451
32 760 99 13.026
33 752 110 14.628
34 731 106 14.501
35 718 100 13.928
36 705 87 12.34
37 707 96 13.579
38 707 88 12.447
39 694 91 13.112
40 680 89 13.088
41 683 96 14.056
42 659 90 13.657
43 651 90 13.825
44 624 85 13.622
45 588 83 14.116
46 595 82 13.782
47 583 82 14.065
48 591 88 14.89
49 589 86 14.601
50 575 83 14.435
51 573 91 15.881
52 562 97 17.26
53 560 90 16.071
54 550 92 16.727
55 543 95 17.495
56 571 100 17.513
57 599 103 17.195
58 588 106 18.027
59 593 104 17.538
60 587 102 17.376
61 563 88 15.631
62 552 89 16.123
63 543 85 15.654
64 550 86 15.636
65 539 81 15.028
66 531 93 17.514
67 516 81 15.698
68 509 91 17.878
69 510 94 18.431
70 524 92 17.557
71 519 83 15.992
72 504 71 14.087
73 490 74 15.102
74 499 79 15.832
75 491 74 15.071
76 489 78 15.951
77 488 81 16.598
78 496 94 18.952
79 492 100 20.325
80 490 84 17.143
81 497 88 17.706
82 472 82 17.373
83 460 85 18.478
84 460 77 16.739
85 463 83 17.927
86 463 98 21.166
87 453 103 22.737
88 479 121 25.261
89 476 130 27.311
90 476 137 28.782
91 486 140 28.807
92 501 158 31.537
93 503 156 31.014
94 503 165 32.803
95 510 162 31.765
96 508 155 30.512
97 508 163 32.087
98 510 167 32.745
99 522 179 34.291
100 527 181 34.345
101 520 186 35.769
102 494 182 36.842
103 485 182 37.526
104 472 178 37.712
105 472 168 35.593
106 469 165 35.181
107 451 162 35.92
108 458 167 36.463
109 453 168 37.086
110 455 170 37.363
111 446 160 35.874
112 437 164 37.529
113 430 149 34.651
114 440 160 36.364
115 425 149 35.059
116 420 145 34.524
117 417 141 33.813
118 422 139 32.938
119 405 142 35.062
120 399 128 32.08
121 412 129 31.311
122 431 140 32.483
123 429 128 29.837
124 421 139 33.017
125 407 140 34.398
126 411 136 33.09
127 419 140 33.413
128 393 141 35.878
129 375 133 35.467
130 371 132 35.58
131 358 124 34.637
132 349 125 35.817
133 334 116 34.731
134 335 106 31.642
135 332 106 31.928
136 317 105 33.123
137 322 115 35.714
138 317 114 35.962
139 306 113 36.928
140 322 127 39.441
141 319 116 36.364
142 288 101 35.069
143 287 92 32.056
144 293 92 31.399
145 284 92 32.394
146 277 91 32.852
147 279 95 34.05
148 275 93 33.818
149 269 96 35.688
150 270 93 34.444
151 268 88 32.836
152 251 89 35.458
153 240 75 31.25
154 234 73 31.197
155 237 71 29.958
156 224 70 31.25
157 226 70 30.973
158 219 81 36.986
159 219 79 36.073
160 214 87 40.654
161 222 91 40.991
162 216 94 43.519
163 208 93 44.712
164 205 88 42.927
165 226 103 45.575
166 224 99 44.196
167 217 102 47.005
168 208 103 49.519
169 204 96 47.059
170 197 94 47.716
171 211 102 48.341
172 210 106 50.476
173 205 106 51.707
174 199 100 50.251
175 200 100 50
176 197 105 53.299
177 206 117 56.796
178 206 125 60.68
179 212 135 63.679
180 219 142 64.84
181 219 150 68.493
182 202 145 71.782
183 200 144 72
184 181 134 74.033
185 184 142 77.174
186 201 147 73.134
187 197 137 69.543
188 201 149 74.129
189 194 159 81.959
190 194 157 80.928
191 199 166 83.417
192 210 171 81.429
193 204 169 82.843
194 200 169 84.5
195 207 172 83.092
196 220 183 83.182
197 216 180 83.333
198 213 180 84.507
199 221 189 85.52
200 208 176 84.615
